path,size_bytes,size_mb_decimal,sha256,category,protected_status,git_ignored,above_50_mb,above_100_mb,duplicate_group,commit_disposition,reason
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_stratified_calibration_frozen_reconstructions.h5,129803568,129.803568,9234d4642130aa33cc963940be648cb96f76006409f6986989f6d100577c6726,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,yes,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_pu_batch_r1_20260714_224244/eligibility_continuation/aligned_outputs/thayer_pu_calibration_deployed.h5,121441950,121.441950,0a8d7d7e2798c1a08a6a6d658632003b8c5a550421fbedc0fd6f74abc5fddbe6,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,yes,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_observability_distillation_20260712_035843/features/calibration_deployable_spatial_features.npz,120468586,120.468586,4cef5305d1ea15b2f35fcb07f827231a753243a6fe485f03aea94f1b22b71ea4,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,yes,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_scientific_alignment_20260712_220315/objective_preflight/final_outputs.h5,110726772,110.726772,a73ee3be59b54d0dacb7a82025c9d54fcb46b4d27916256096f5ecea813cb671,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,yes,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_repository_integrity_20260713_031653/access_guard/access_log.jsonl,104510779,104.510779,a405e6d26490eca47e92ceb97815ea0c4a375caa0328ccb8f4778a6b853e46a7,log_or_access_trace,MAY_CONTAIN_MACHINE_PATHS,yes,yes,yes,,EXCLUDE_LOCAL_ONLY,Bulky operational logs are represented by compact validation summaries.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v2_q_validation_frozen_reconstructions.h5,86537760,86.537760,ac365de8db9968ed82fbe3e98e4dede5f952797028eb5b8a3839661541203f02,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v2_r_validation_frozen_reconstructions.h5,86537760,86.537760,43e09684e1df725826ca8f746b0bd8e18cb07c3c1d62ebbc9556835cf7e3de86,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_q_validation_frozen_reconstructions.h5,86537760,86.537760,1c85510dbf26087d0a5af806eb0018d15f05568752e01d61fd8b7f3911446c67,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_r_validation_frozen_reconstructions.h5,86537760,86.537760,8811559b3a1e2c45fab94b70533f8efaa42cfe584c1458035453eb900f759e04,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_observability_distillation_20260712_035843/features/validation_deployable_spatial_features.npz,86031888,86.031888,8f6f3fae5dc54eee2aa3828507d5708e4e89ccd8b1fb08b228fa3a6a28b56df9,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_ambiguity_atlas_v0_20260712_145627/embeddings/pool_blend_embeddings.npy,81000128,81.000128,3749649cc2653c171d0ac1907df0da0118bba6856f705b3be91849f84ac911f0,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,yes,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_ambiguity_atlas_v0_20260712_145627/embeddings/pool_target_embeddings.npy,81000128,81.000128,1d4552cdd0795c84f0fbce847c9c66c8e79583371d9ec04d2e862c43e979354c,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,yes,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_competing_hypotheses_20260712_131111/atlas/pool_blend_embeddings.npy,81000128,81.000128,07db7113218573ab5b4f8c064ffa48a423c2e4354b61c2274afc5a3b0c29c6e9,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,yes,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_competing_hypotheses_20260712_131111/atlas/pool_target_embeddings.npy,81000128,81.000128,06f7e8312bb916ecf8c20877e3d5319f937dd8bb82d8e00ebed52e1d3fa333fc,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,yes,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_audit_v0_20260714_154655/episodes/pre_validation.h5,79943358,79.943358,aec0a904b93b4ed43b0ae877e559d51fb7b233a205aede591a2745d9b98d0c73,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_btk_foundation_20260711_152613/data/thayer_select_btk_smoke_dataset.npz,75300935,75.300935,f61677f82a46189e2d134c7498afcb080e0989db4f860f61dd866f3abd4ef7ea,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_feasibility_projection_20260712_234216/projection_targets/projected_target_sets_final.h5,66448248,66.448248,d58ef71e988de8584a78865f00747b931c1e65f6e406e437cebdca60a049b181,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_feasibility_projection_20260712_234216/projection_targets/projected_target_sets.h5,65926831,65.926831,0c53495891bb31878be5d21674115b08b0f102bd0fee454a6b4a96b18a4a4928,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,yes,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_multiple_hypotheses_20260712_190701/features/near_pool_training_blend_embeddings.npy,43200128,43.200128,34b73cf240b0c888b4b8e0b2e81cf34a039783455b00ea4ffa4b0d74bc5872e8,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/features/near_pool_training_target_embeddings.npy,43200128,43.200128,1eddc5f78c830d9f0170d83c11da73b4217e403a280ecbe0fa1c18983124749b,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_probabilistic_unet_20260712_163340/features/near_pool_training_blend_embeddings.npy,43200128,43.200128,ff3eed07fb982f22e947ad86888b3b6daf27c15a25f7edc43c42dfed6f2200af,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_probabilistic_unet_20260712_163340/features/near_pool_training_target_embeddings.npy,43200128,43.200128,274652d0057b059589b161729ec393fe5a3e481e83ad087667d1eb9a70f565db,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/br_v03_delta_candidate_20260710_031425/tables/v03_delta_per_sample_metrics_with_prior_color.csv,37921366,37.921366,1903b277a0aad5d7243654192dde53f33041e91d6cc2e6def6b7e28e9c04cdde,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_psf_conditioning_20260712_043319/tables/psf_provenance_inventory.csv,36234243,36.234243,267c70060509e1ca6963eab93b932b07d7863a3ef95aded8f0fee62a97c33081,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-007,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_psf_conditioning_20260712_043342/tables/psf_provenance_inventory.csv,36234243,36.234243,267c70060509e1ca6963eab93b932b07d7863a3ef95aded8f0fee62a97c33081,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-007,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_psf_conditioning_20260712_043442/tables/psf_provenance_inventory.csv,36018243,36.018243,9165f8d0786c6ec54c71a191697ad422c44f5e898804d41445c66f9841723b22,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_pu_batch_r1_20260714_224244/eligibility_continuation/aligned_outputs/thayer_pu_validation_deployed.h5,34404064,34.404064,6d4925825cd4febbd80cbbd3ac16c628240259c8f30e837a5c142e386c4c7532,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/resunet_v04_candidate_20260710_043109/tables/resunet_v04_per_sample_metrics.csv,32020881,32.020881,cadd2f5cb29e936183fe4546ff332b044fc7b649f596b229c40b91d6df59a882,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/br_v03_delta_color_20260709_185630/tables/v03_color_per_sample_metrics.csv,31838218,31.838218,85b6122fe8c85aad97af1d6af4d26304ba95da451cc18f283e0aa0cbc7b893d4,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/br_v03_delta_candidate_20260710_031425/tables/v03_delta_per_sample_metrics.csv,31834708,31.834708,63ea54a586e8b667c7845d871f0f688884a6920d407ac618ae4ccc1dba9b0f40,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_btk_foundation_20260711_152613/manifests/btk_engineering_source_groups.csv,29082744,29.082744,98ccf4d2662b6fbef803b5b4a187769521759093c17d5a118afb38ee1035ae27,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-021,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_prompt_ablation_20260711_164329/manifests/source_split_manifest.csv,29082744,29.082744,98ccf4d2662b6fbef803b5b4a187769521759093c17d5a118afb38ee1035ae27,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-021,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_recoverability_20260711_191127/manifests/source_split_manifest.csv,29082744,29.082744,98ccf4d2662b6fbef803b5b4a187769521759093c17d5a118afb38ee1035ae27,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-021,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_recoverability_20260711_191518/manifests/source_split_manifest.csv,29082744,29.082744,98ccf4d2662b6fbef803b5b4a187769521759093c17d5a118afb38ee1035ae27,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-021,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_ambiguity_atlas_v0_20260712_145627/manifests/campaign_source_partition_commitments.csv,26622278,26.622278,75d66deb8ede59e75ebdef8eba2780a654729eec9dcf516ff2c3dfecbcd5026d,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-019,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_competing_hypotheses_20260712_131111/manifests/campaign_source_partition_commitments.csv,26622278,26.622278,75d66deb8ede59e75ebdef8eba2780a654729eec9dcf516ff2c3dfecbcd5026d,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-019,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_probabilistic_unet_20260712_163340/manifests/probabilistic_unet_rendered_scene_manifest.csv,23077323,23.077323,fc2041e070705968a12ebbdfd62fd55c4742023acaa7312e8e0800fae10d59d1,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/manifests/v2_r_training_scene_manifest.csv,22353297,22.353297,ed8eff81ed9a4cddb2570cf72197ab3d4bc0a07e1fcd6a468e202f39e63cf2f2,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_feasibility_projection_20260712_234216/micro_overfit/final_outputs.h5,22154120,22.154120,828d82b4761161d749e7cea8b417984e358378ae1fbffe07e11738c02d4a0eb8,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/tables/prospective_outcomes_r_training.csv,22150430,22.150430,8814aa82c545723b6bc3d76bbbaddc1c64dddadbd67be7bb7faa3e39c73a78df,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_two_expert_decoder_20260712_203121/diagnostics/micro_overfit_20260712_203540/expert_outputs/micro_final_decompositions.h5,22148088,22.148088,612d02fc72686ccde704ebf56bdb10c30af28fde3d20939afebac3fa34553446,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_multiple_hypotheses_20260712_190701/manifests/probabilistic_unet_rendered_scene_manifest.csv,21920869,21.920869,41b803744ede457b91c38e1c6a5307a891f71f0f38b87fcf5c10035d0cdb1a91,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_q_training_features.npz,20936156,20.936156,98a55150d89ac8f9637754d2aaf5b43c699c6d42958799e13a9b05938f460b38,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_r_training_features.npz,20582980,20.582980,e85331623f69e592c86ef58e535d689e7e700aa7bd45d481955840454feff8b7,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/manifests/v2_q_training_scene_manifest.csv,20468200,20.468200,026a58eb09c07c2f09ba179be9f984419c758ef9b4edc3e942b5de07065f4bef,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_recoverability_20260711_191127/manifests/all_scene_manifest.csv,20441935,20.441935,bc5626734ee4cd3854d63041b3205a4bee317f8cdc965e84b1e6f64512268ac4,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_recoverability_20260711_191518/manifests/all_scene_manifest.csv,20441935,20.441935,35b99df45150e284384796d168f740a69e8dc9a9024bcf7c2991740e68839bf3,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/tables/prospective_outcomes_q_training.csv,19886223,19.886223,8e1e0d61f26431d19ddeffc9f44e44ffc8a33367b86b11f5c89cbf891d929d14,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_prompt_ablation_20260711_164329/manifests/rendered_scene_manifest.csv,19596107,19.596107,3733833e429ba048c0602af4755637f8e3276c22f2b3c4d7d88c77840145358b,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_scale_correction_20260712_024957/features/flux_training_deployable_scale_features.npz,19032172,19.032172,b996aa9e89da7f625c7116e2c7cacac60741b408c3cbc4b89892231ce366f18b,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_scale_correction_20260712_024957/features/image_training_deployable_scale_features.npz,19021597,19.021597,4b74afa5e060e7be770681f7f760fc1d1502a7606e6eb178168c6c136859daca,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/source_artifact_audit_20260710_061059/contact_sheets/top_line_and_diagonal.png,18401339,18.401339,44e6b058d03a9adc98078d14c6eae4501dc3dee0bd9b12961ae11832257e0d74,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-012,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/source_artifact_audit_20260710_061059/figures/top_line_and_diagonal.png,18401339,18.401339,44e6b058d03a9adc98078d14c6eae4501dc3dee0bd9b12961ae11832257e0d74,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-012,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/thayer_feasibility_projection_20260712_234216/projection_trajectories/homotopy_paths.csv.gz,18263974,18.263974,50d7851e5764967a42b99a62e9303eb94118102ff682cee466011b4cd3f5dfee,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/manifests/v2_r_training_scene_manifest.csv,18012821,18.012821,6c20d846709987c96c3d27c586756f1f48d75904a9e285ffd48d9b0a7b047ac3,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/source_artifact_audit_20260710_061059/contact_sheets/top_edge_and_large_masks.png,17931337,17.931337,4ec7cd2021c94d2b00d51e50bf6ec951e4253202f47b6bc71d33b68ac3961a6b,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-014,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/source_artifact_audit_20260710_061059/figures/top_edge_and_large_masks.png,17931337,17.931337,4ec7cd2021c94d2b00d51e50bf6ec951e4253202f47b6bc71d33b68ac3961a6b,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-014,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/source_artifact_audit_20260710_061059/contact_sheets/top_saturation_and_color.png,17594337,17.594337,b2c38fad3f3ddcf3ec5c2184db8ec347ca6b0ea999bb37b8ccbb713109c92c92,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-025,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/source_artifact_audit_20260710_061059/figures/top_saturation_and_color.png,17594337,17.594337,b2c38fad3f3ddcf3ec5c2184db8ec347ca6b0ea999bb37b8ccbb713109c92c92,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-025,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/source_artifact_audit_20260710_061059/contact_sheets/top_overall.png,17553910,17.553910,fd8b28fad9336d9320ce4f3aacf15b68613a1a00d9ed16ca5f42487ccab6d1f2,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-030,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/source_artifact_audit_20260710_061059/figures/top_overall.png,17553910,17.553910,fd8b28fad9336d9320ce4f3aacf15b68613a1a00d9ed16ca5f42487ccab6d1f2,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,DUP-030,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/tables/target_set_inventory.csv,17358188,17.358188,620693da0f0f87923d56061366a24e816f414355bda96683929cb083d3332245,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_probabilistic_unet_20260712_163340/manifests/approved_source_commitments.csv,17152510,17.152510,c0c4d9911b998c72afec6f513b3a3f9f7b49e7e86a698e6e6a674b8cf8972f5c,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
data/manifests/grouped_blends_20260710_103233/train_blends.csv,16844251,16.844251,052bb73f4a2933e1d77561a1d6e7141b11e06cdd85b63ae88c22aa52bbffd532,raw_dataset_or_catalog,PROTECTED_LOCAL_DATA,yes,no,no,,EXCLUDE_LOCAL_ONLY,Raw datasets and downloaded catalogs are not repository artifacts.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v2_q_training_features.npz,16748791,16.748791,0c529d175dbca0538fb357a63cb0bc09ad2b27daf0b2fbdf51435f3a94e8df40,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/manifests/v2_q_training_scene_manifest.csv,16505624,16.505624,2fda465b0b0e114a6ef7e60e33151dfa94aa07b675d5ed69c7611a632d856a48,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v2_r_training_features.npz,16458476,16.458476,0693953c61c539ad311cae2792206ede0aa1946da4ad630fcc8a8121ccbe4141,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_select_recoverability_20260711_191127/manifests/training_scene_manifest.csv,15123745,15.123745,760542fd7b3e66ea1c720a0927f7870a36ec96e6f888ac6f39a142c7ae6539b5,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_recoverability_20260711_191518/manifests/training_scene_manifest.csv,15123745,15.123745,2f8cb0b4cf7c3943daf4ce4cf77a3c7dd32371e6e0902ea2362e0e88d9a914e2,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_ambiguity_atlas_v0_20260712_145627/manifests/atlas_pool_scene_definitions.csv,13860935,13.860935,7e045b3cb289897c462999a51035fa1441591ca60b60b5694ac6298096606b2e,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_competing_hypotheses_20260712_131111/manifests/atlas_pool_scene_definitions.csv,13723687,13.723687,21ac47306c76536ef9acb26ae608b990af8d187edf2124d6befbf0c78120b10d,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_r_training_samples.csv,13506995,13.506995,de74f492412e651a3c760521af67a6d29268ceae7765ba32fc8c4172b65d6809,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v3_r_training_samples.csv,13484071,13.484071,0a795cfc66062193c4c66f5be88365cbe526fbad1bd38534b48195b5e03cb9aa,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_btk_foundation_20260711_152613/data/input_catalog_btk_v1.0.9.fits,13124160,13.124160,cc72782f8c4d8c549b85c0224db6d471e2ddeb0b9db73b103df714f59b746b46,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
